Campaign	Labels	Campaign Type	Networks	Budget	Budget type	EU political ads	Standard conversion goals	Customer acquisition	Languages	Bid Strategy Type	Bid Strategy Name	Enhanced CPC	Start Date	End Date	Broad match keywords	Ad Schedule	Ad rotation	Content exclusions	Targeting method	Exclusion method	DSA Website	DSA Language	DSA targeting source	DSA page feeds	Audience targeting	Flexible Reach	AI Max	Text customization	Final URL expansion	Ad Group	Max CPC	Max CPM	Target CPA	Max CPV	Target CPV	Percent CPC	Target CPM	Target ROAS	Target CPC	Desktop Bid Modifier	Mobile Bid Modifier	Tablet Bid Modifier	TV Screen Bid Modifier	Display Network Custom Bid Type	Optimized targeting	Strict age and gender targeting	Search term matching	Ad Group Type	Channels	Audience name	Age demographic	Gender demographic	Income demographic	Parental status demographic	Remarketing audience segments	Interest categories	Life events	Custom audience segments	Detailed demographics	Remarketing audience exclusions	Tracking template	Final URL suffix	Custom parameters	ID	Location	Location type	Reach	Location groups	Radius	Unit	Bid Modifier	Account keyword type	Keyword	Criterion Type	First page bid	Top of page bid	First position bid	Quality score	Landing page experience	Expected CTR	Ad relevance	Final URL	Final mobile URL	Image Size	Upgraded extension	Link source	Ad type	Headline 1	Headline 1 position	Headline 2	Headline 2 position	Headline 3	Headline 3 position	Headline 4	Headline 4 position	Headline 5	Headline 5 position	Headline 6	Headline 6 position	Headline 7	Headline 7 position	Headline 8	Headline 8 position	Headline 9	Headline 9 position	Headline 10	Headline 10 position	Headline 11	Headline 11 position	Headline 12	Headline 12 position	Headline 13	Headline 13 position	Headline 14	Headline 14 position	Headline 15	Headline 15 position	Description 1	Description 1 position	Description 2	Description 2 position	Description 3	Description 3 position	Description 4	Description 4 position	Path 1	Path 2	Shared set name	Shared set type	Keyword count	Link Text	Description Line 1	Description Line 2	Source	Header	Snippet Values	Callout text	Phone Number	Country of Phone	Conversion Action	Campaign Status	Ad Group Status	Status	Approval Status	Ad strength	Comment
兵庫県＿車内クリーニング									All																Audience segments	Audience segments;Genders;Ages;Parental status;Household incomes				緊急_ペット	95	1			1		1							None	Disabled	Disabled	Enabled	Standard	[]																																																																																												Enabled	Enabled				
兵庫県＿車内クリーニング																														緊急_ペット	95																																										緊急 ペット	Phrase	772	772			 -	 -	 -	https://carinteriorcleaning.jp/regions/hyogo/pet-unko/																																																											Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														緊急_ペット																																																				https://carinteriorcleaning.jp/regions/hyogo/oshikko/					Responsive search ad	【{LOCATION(City):兵庫}】ペットおもらし	 -	犬 車 お漏らし 消臭 業者	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""猫 車 お漏らし 消臭 業者"""	 -	立会不要で清掃作業で時間も有効	 -	車 ペットお漏らしの専門 店	 -	訪問特化型車内の清掃専門業者	 -	車 ペット うんちの専門 店	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	犬猫うんちの専門 店	 -	兵庫県で犬猫のうんち汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内のペットお漏らしは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけ 即クリーニングでキレイにします	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	ペット漏清掃														Enabled	Enabled	Enabled	Approved	Average	
兵庫県＿車内クリーニング																														緊急_ペット																																																				https://carinteriorcleaning.jp/regions/hyogo/oshikko/					Responsive search ad	【{LOCATION(City):兵庫}】出張車内クリーニング	 -	兵庫 ペット 車内 清掃	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	兵庫県で車ペット毛の臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車ペット毛は放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Average	
兵庫県＿車内クリーニング									All																Audience segments	Audience segments;Genders;Ages;Parental status;Household incomes				消臭_口語	95	1			1		1							None	Disabled	Disabled	Enabled	Standard	[]																																																																																												Enabled	Enabled				
兵庫県＿車内クリーニング																														消臭_口語	95																																										車 消臭	Phrase	288	288	359	2	Below average	Below average	Average	https://carinteriorcleaning.jp/regions/hyogo/kuruma-nioi-keshi/																																																											Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														消臭_口語																																																						775 x 775	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														消臭_口語																																																						1024 x 1024	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														消臭_口語																																																						1123 x 1123	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														消臭_口語																																																						640 x 640	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														消臭_口語																																																						800 x 800	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														消臭_口語																																																				https://carinteriorcleaning.jp/regions/hyogo/kuruma-nioi-keshi/					Responsive search ad	【{LOCATION(City):兵庫}】出張トラック車内洗浄	 -	消臭スプレー 効かない 車	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	兵庫県で車 汗の臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 汗は放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Excellent	
兵庫県＿車内クリーニング																														消臭_口語																																																				https://carinteriorcleaning.jp/regions/hyogo/kuruma-nioi-keshi/					Responsive search ad	{LOCATION(City):兵庫}出張車内消臭 特急便	 -	車 芳香剤 臭い 取れない	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	兵庫県で中古車タバコ臭の臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の中古車タバコ臭は放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Excellent	
兵庫県＿車内クリーニング																														消臭_口語																																																				https://carinteriorcleaning.jp/regions/hyogo/kuruma-nioi-keshi/					Responsive search ad	{LOCATION(City):兵庫}出張車内消臭 特急便	 -	兵庫 車内 消臭 出張	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	兵庫県で中古車加齢臭の臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の中古車加齢臭は放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Excellent	
兵庫県＿車内クリーニング									All																Audience segments	Audience segments;Genders;Ages;Parental status;Household incomes				消臭_中古車	95	1			1		1							None	Disabled	Disabled	Enabled	Standard	[]																																																																																												Enabled	Enabled				
兵庫県＿車内クリーニング																														消臭_中古車	95																																										消臭 中古車	Phrase	162	180	205		 -	 -	 -	https://carinteriorcleaning.jp/regions/hyogo/chuko-tabako/																																																											Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														消臭_中古車																																																				https://carinteriorcleaning.jp/regions/hyogo/chuko-tabako/					Responsive search ad	【{LOCATION(City):兵庫}】出張車内クリーニング	 -	兵庫 中古車 臭い 車内	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	兵庫県で車 汗の臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 汗は放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Excellent	
兵庫県＿車内クリーニング									All																Audience segments	Audience segments;Genders;Ages;Parental status;Household incomes				消臭_湿気カビ	95	1			1		1							None	Disabled	Disabled	Enabled	Standard	[]																																																																																												Enabled	Enabled				
兵庫県＿車内クリーニング																														消臭_湿気カビ	95																																										消臭 湿気カビ	Phrase	580				 -	 -	 -	https://carinteriorcleaning.jp/regions/hyogo/shanai-nioi/																																																											Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														消臭_湿気カビ																																																				https://carinteriorcleaning.jp/regions/hyogo/shanai-nioi/					Responsive search ad	【{LOCATION(City):兵庫}】出張車内クリーニング	 -	車 ペット臭 消臭 プロ 出張	 -	【期間限定】今だけキャンペーン	 -	365日無休24時間受付中LINE対応	 -	{keyword:出張車内清掃}嘔吐（ゲロ）即対応	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	{LOCATION(City):兵庫}【地元密着】車内清掃 特急便365日24時間受付中！電話で指定場所まで清掃に出張致します	 -	期間限定キャンペーン有！ 会社のお車を2台以上は、さらに割引 お得な出張車内クリーニング	 -	どこでも出張！ マンションや、会社の駐車場まで出張して、電源無しでも車内清掃のプロが作業	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Excellent	
兵庫県＿車内クリーニング																														消臭_湿気カビ																																																				https://carinteriorcleaning.jp/regions/hyogo/shanai-nioi/					Responsive search ad	【{LOCATION(City):兵庫}】出張車内クリーニング	 -	兵庫 車内 カビ臭	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	ペット粗相洗浄業者	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	ペットうんちクリーニング	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	兵庫で車ペットうんちの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の中古車ペットうんちは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	ペットうんち														Enabled	Enabled	Enabled	Approved	Good	
兵庫県＿車内クリーニング																														消臭_湿気カビ																																																				https://carinteriorcleaning.jp/regions/hyogo/shanai-nioi/					Responsive search ad	【{LOCATION(City):兵庫}】出張車内クリーニング	 -	兵庫 湿気 車内 臭い	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	兵庫県で車内の臭いの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車内の臭いは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Good	
兵庫県＿車内クリーニング									All																Audience segments	Audience segments;Genders;Ages;Parental status;Household incomes				エアコン_エバポレーター	95	1			1		1							None	Disabled	Disabled	Enabled	Standard	[]																																																																																												Enabled	Enabled				
兵庫県＿車内クリーニング																														エアコン_エバポレーター	95																																										エアコン エバポレーター	Broad	359				 -	 -	 -	https://carinteriorcleaning.jp/regions/hyogo/evaporator-senjo/																																																											Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														エアコン_エバポレーター																																																						775 x 775	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														エアコン_エバポレーター																																																						1024 x 1024	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														エアコン_エバポレーター																																																						1024 x 1024	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														エアコン_エバポレーター																																																						1123 x 1123	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														エアコン_エバポレーター																																																						800 x 800	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														エアコン_エバポレーター																																																				https://carinteriorcleaning.jp/regions/hyogo/evaporator-senjo/					Responsive search ad	【{LOCATION(City):兵庫}】出張車内クリーニング	 -	車 エアコン 臭い 取れない プロ	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	兵庫県で車ペット毛の臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車ペット毛は放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Average	
兵庫県＿車内クリーニング																														エアコン_エバポレーター																																																				https://carinteriorcleaning.jp/regions/hyogo/evaporator-senjo/					Responsive search ad	【{LOCATION(City):兵庫}】出張車内クリーニング	 -	車 エアコン 咳 目が痒い 洗浄	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	ペット粗相洗浄業者	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	ペットうんちクリーニング	 -	車 シート 汚れ 落とし 方	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	兵庫で車ペットうんちの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の中古車ペットうんちは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	ペットうんち														Enabled	Enabled	Enabled	Approved	Average	
兵庫県＿車内クリーニング																														エアコン_エバポレーター																																																				https://carinteriorcleaning.jp/regions/hyogo/evaporator-senjo/					Responsive search ad	【{LOCATION(City):兵庫}】出張車エバポレーター	 -	車内エアコンクリーニング	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車内エアコンクリーニング業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内エバポ清掃専門 店	 -	訪問特化型車内の清掃専門業者	 -	車エアコンクリーニングおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円から車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 エバポレーター清掃"""	 -	兵庫県で車内の臭いの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車内の臭いは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Excellent	
兵庫県＿車内クリーニング									All																Audience segments	Audience segments;Genders;Ages;Parental status;Household incomes				AG_エアコン_エバポ	95	1			1		1							None	Disabled	Disabled	Enabled	Standard	[]																																																																																												Enabled	Enabled				
兵庫県＿車内クリーニング																														AG_エアコン_エバポ	95																																										エアコン エバポレーター	Phrase	648	648	648		 -	 -	 -	https://carinteriorcleaning.jp/regions/hyogo/evaporator-senjo/																																																											Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														AG_エアコン_エバポ																																																						775 x 775	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														AG_エアコン_エバポ																																																						1024 x 1024	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														AG_エアコン_エバポ																																																						1024 x 1024	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														AG_エアコン_エバポ																																																						1123 x 1123	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														AG_エアコン_エバポ																																																						800 x 800	[]	Automatically created																																																							Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														AG_エアコン_エバポ																																																				https://carinteriorcleaning.jp/regions/hyogo/evaporator-senjo/					Responsive search ad	【{LOCATION(City):兵庫}】出張車内クリーニング	 -	兵庫 エアコン 臭い 車	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	兵庫県で車 汗の臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 汗は放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Average	
兵庫県＿車内クリーニング																														AG_エアコン_エバポ																																																				https://carinteriorcleaning.jp/regions/hyogo/evaporator-senjo/					Responsive search ad	【{LOCATION(City):兵庫}】出張車内クリーニング	 -	兵庫 エバポレーター洗浄 出張	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	兵庫県で中古車タバコ臭の臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の中古車タバコ臭は放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Average	
兵庫県＿車内クリーニング									All																Audience segments	Audience segments;Genders;Ages;Parental status;Household incomes				条件_出張	95	1			1		1							None	Disabled	Disabled	Enabled	Standard	[]																																																																																												Enabled	Enabled				
兵庫県＿車内クリーニング																														条件_出張	95																																										条件 出張	Phrase	85				 -	 -	 -	https://carinteriorcleaning.jp/regions/hyogo/shutchou-senmon/																																																											Enabled	Enabled	Enabled	Approved		
兵庫県＿車内クリーニング																														条件_出張																																																				https://carinteriorcleaning.jp/regions/hyogo/shutchou-senmon/					Responsive search ad	【{LOCATION(City):兵庫}】出張車内クリーニング	 -	出張 車内クリーニング おすすめ	 -	【期間限定】今だけキャンペーン	 -	365日無休24時間受付中LINE対応	 -	{keyword:出張車内清掃}嘔吐（ゲロ）即対応	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	{LOCATION(City):兵庫}【地元密着】車内清掃 特急便365日24時間受付中！電話で指定場所まで清掃に出張致します	 -	期間限定キャンペーン有！ 会社のお車を2台以上は、さらに割引 お得な出張車内クリーニング	 -	どこでも出張！ マンションや、会社の駐車場まで出張して、電源無しでも車内清掃のプロが作業	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Excellent	
兵庫県＿車内クリーニング																														条件_出張																																																				https://carinteriorcleaning.jp/regions/hyogo/shutchou-senmon/					Responsive search ad	【{LOCATION(City):兵庫}】出張車内クリーニング	 -	兵庫 出張 車内清掃 即日	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	兵庫県で車内の臭いの臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車内の臭いは放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Average	
兵庫県＿車内クリーニング																														条件_出張																																																				https://carinteriorcleaning.jp/regions/hyogo/shutchou-senmon/					Responsive search ad	【{LOCATION(City):兵庫}】出張車内クリーニング	 -	兵庫 車内クリーニング 出張	 -	最短即日対応！プロの消臭・洗浄	 -	【電話相談】まずはお電話を	 -	見積もり無料	 -	"""車 シート クリーニング 業者"""	 -	立会不要で清掃作業で時間も有効	 -	出張車内 クリーニングの専門 店	 -	訪問特化型車内の清掃専門業者	 -	灯油 コーヒーこぼしおまかせ	 -	洗浄後無害になる特殊洗剤を使用	 -	18000円からシート車内洗浄対応	 -	１シートのみでもOK 圧倒的洗浄	 -	"""軽 自動車 クリーニング"""	 -	"""車 灯油 こぼし クリーニング"""	 -	兵庫県で車 汗の臭いや汚れにお困りなら。専用洗剤とプロの技術で徹底除去。	 -	車内の車 汗は放置すると悪化します。今すぐ専門家へお任せください。	 -	出張費無料で駆けつけます！	 -	使用後は無害になる特殊な洗剤を使用 清掃後は赤ちゃんペットにも無害です。専用の機材を使用	 -	{LOCATION(City):兵庫}清掃出張車	嘔吐ニオイ清掃														Enabled	Enabled	Enabled	Approved	Average	
兵庫県＿車内クリーニング																																																																20651	"兵庫県, 日本"	Prefecture	7930000																																																																										Enabled		Enabled			
兵庫県＿車内クリーニング																																																																																				657 x 651	[]	Advertiser																																																							Enabled		Enabled	Approved		
兵庫県＿車内クリーニング																																																																																				1372 x 1365	[]	Advertiser																																																							Enabled		Enabled	Approved		
兵庫県＿車内クリーニング																																																																																				1536 x 1536	[]	Advertiser																																																							Enabled		Enabled	Approved		
兵庫県＿車内クリーニング																																																																																				2048 x 1071	[]	Advertiser																																																							Enabled		Enabled	Approved		
兵庫県＿車内クリーニング																																																																																				762 x 762	[]	Advertiser																																																							Enabled		Enabled	Approved		
